hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level,zone,is_weekend,is_ramadan,timestamp
4,4,1.0,0.0,0.403,0.078,Anfa,False,False,2025-05-09 04:33:59.207866
4,4,1.0,0.0,0.702,0.078,Sidi_Bernoussi,False,False,2025-05-09 04:33:59.207866
4,4,1.0,0.0,0.295,0.0,Hay_Hassani,False,False,2025-05-09 04:33:59.207866
4,4,1.0,0.0,0.911,0.165,Ain_Sebaa,False,False,2025-05-09 04:33:59.207866
5,4,1.0,0.0,0.711,0.027,Centre_Ville,False,False,2025-05-09 05:33:59.207866
5,4,1.0,0.3,0.524,0.512,Maarif,False,False,2025-05-09 05:33:59.207866
5,4,0.7,0.0,0.343,0.049,Anfa,False,False,2025-05-09 05:33:59.207866
5,4,0.7,0.0,0.727,0.135,Sidi_Bernoussi,False,False,2025-05-09 05:33:59.207866
5,4,0.7,0.0,0.279,0.014,Hay_Hassani,False,False,2025-05-09 05:33:59.207866
5,4,1.0,0.0,0.879,0.078,Ain_Sebaa,False,False,2025-05-09 05:33:59.207866
6,4,0.7,0.0,0.698,0.557,Centre_Ville,False,False,2025-05-09 06:33:59.207866
6,4,0.7,0.0,0.57,0.399,Maarif,False,False,2025-05-09 06:33:59.207866
6,4,1.0,0.0,0.361,0.433,Anfa,False,False,2025-05-09 06:33:59.207866
6,4,1.0,0.0,0.68,1.0,Sidi_Bernoussi,False,False,2025-05-09 06:33:59.207866
6,4,1.0,0.0,0.283,0.403,Hay_Hassani,False,False,2025-05-09 06:33:59.207866
6,4,0.7,0.0,0.876,0.779,Ain_Sebaa,False,False,2025-05-09 06:33:59.207866
7,4,1.0,0.0,0.695,1.0,Centre_Ville,False,False,2025-05-09 07:33:59.207866
7,4,0.7,0.0,0.52,0.528,Maarif,False,False,2025-05-09 07:33:59.207866
7,4,0.7,0.0,0.357,0.409,Anfa,False,False,2025-05-09 07:33:59.207866
7,4,1.0,0.0,0.685,1.0,Sidi_Bernoussi,False,False,2025-05-09 07:33:59.207866
7,4,1.0,0.0,0.266,0.521,Hay_Hassani,False,False,2025-05-09 07:33:59.207866
7,4,0.7,0.0,0.878,1.0,Ain_Sebaa,False,False,2025-05-09 07:33:59.207866
8,4,1.0,0.0,0.68,1.0,Centre_Ville,False,False,2025-05-09 08:33:59.207866
8,4,1.0,0.0,0.534,1.0,Maarif,False,False,2025-05-09 08:33:59.207866
8,4,1.0,0.0,0.35,0.742,Anfa,False,False,2025-05-09 08:33:59.207866
8,4,1.0,0.0,0.706,1.0,Sidi_Bernoussi,False,False,2025-05-09 08:33:59.207866
8,4,1.0,0.0,0.313,0.622,Hay_Hassani,False,False,2025-05-09 08:33:59.207866
8,4,0.7,0.0,0.87,1.0,Ain_Sebaa,False,False,2025-05-09 08:33:59.207866
9,4,1.0,0.0,0.711,1.0,Centre_Ville,False,False,2025-05-09 09:33:59.207866
9,4,1.0,0.0,0.555,0.878,Maarif,False,False,2025-05-09 09:33:59.207866
9,4,0.7,0.0,0.352,0.351,Anfa,False,False,2025-05-09 09:33:59.207866
9,4,0.7,0.0,0.694,0.759,Sidi_Bernoussi,False,False,2025-05-09 09:33:59.207866
9,4,1.0,0.0,0.283,0.437,Hay_Hassani,False,False,2025-05-09 09:33:59.207866
9,4,1.0,0.0,0.863,1.0,Ain_Sebaa,False,False,2025-05-09 09:33:59.207866
10,4,0.7,0.0,0.665,0.72,Centre_Ville,False,False,2025-05-09 10:33:59.207866
10,4,1.0,0.0,0.557,0.66,Maarif,False,False,2025-05-09 10:33:59.207866
10,4,1.0,0.0,0.341,0.55,Anfa,False,False,2025-05-09 10:33:59.207866
10,4,1.0,0.0,0.704,0.895,Sidi_Bernoussi,False,False,2025-05-09 10:33:59.207866
10,4,0.7,0.0,0.257,0.293,Hay_Hassani,False,False,2025-05-09 10:33:59.207866
10,4,1.0,0.0,0.893,1.0,Ain_Sebaa,False,False,2025-05-09 10:33:59.207866
11,4,1.0,0.0,0.706,1.0,Centre_Ville,False,False,2025-05-09 11:33:59.207866
11,4,0.7,0.0,0.554,0.616,Maarif,False,False,2025-05-09 11:33:59.207866
11,4,1.0,0.0,0.396,0.601,Anfa,False,False,2025-05-09 11:33:59.207866
11,4,1.0,0.0,0.722,1.0,Sidi_Bernoussi,False,False,2025-05-09 11:33:59.207866
11,4,1.0,0.0,0.283,0.461,Hay_Hassani,False,False,2025-05-09 11:33:59.207866
11,4,1.0,0.0,0.887,1.0,Ain_Sebaa,False,False,2025-05-09 11:33:59.207866
12,4,0.7,0.0,0.685,0.918,Centre_Ville,False,False,2025-05-09 12:33:59.207866
12,4,1.0,0.0,0.55,0.991,Maarif,False,False,2025-05-09 12:33:59.207866
12,4,1.0,0.0,0.359,0.67,Anfa,False,False,2025-05-09 12:33:59.207866
12,4,1.0,0.0,0.704,1.0,Sidi_Bernoussi,False,False,2025-05-09 12:33:59.207866
12,4,1.0,0.0,0.272,0.52,Hay_Hassani,False,False,2025-05-09 12:33:59.207866
12,4,1.0,0.0,0.855,1.0,Ain_Sebaa,False,False,2025-05-09 12:33:59.207866
13,4,1.0,0.0,0.693,1.0,Centre_Ville,False,False,2025-05-09 13:33:59.207866
13,4,0.7,0.0,0.527,0.681,Maarif,False,False,2025-05-09 13:33:59.207866
13,4,1.0,0.6,0.393,1.0,Anfa,False,False,2025-05-09 13:33:59.207866
13,4,1.0,0.0,0.681,1.0,Sidi_Bernoussi,False,False,2025-05-09 13:33:59.207866
13,4,1.0,0.0,0.331,0.481,Hay_Hassani,False,False,2025-05-09 13:33:59.207866
13,4,1.0,0.0,0.898,1.0,Ain_Sebaa,False,False,2025-05-09 13:33:59.207866
14,4,1.0,0.0,0.676,1.0,Centre_Ville,False,False,2025-05-09 14:33:59.207866
14,4,1.0,0.0,0.553,1.0,Maarif,False,False,2025-05-09 14:33:59.207866
14,4,0.7,0.0,0.37,0.471,Anfa,False,False,2025-05-09 14:33:59.207866
14,4,0.7,0.0,0.71,0.843,Sidi_Bernoussi,False,False,2025-05-09 14:33:59.207866
14,4,0.7,0.0,0.312,0.377,Hay_Hassani,False,False,2025-05-09 14:33:59.207866
14,4,1.0,0.0,0.905,1.0,Ain_Sebaa,False,False,2025-05-09 14:33:59.207866
15,4,1.0,0.0,0.692,0.851,Centre_Ville,False,False,2025-05-09 15:33:59.207866
15,4,0.7,0.0,0.541,0.556,Maarif,False,False,2025-05-09 15:33:59.207866
15,4,1.0,0.0,0.386,0.415,Anfa,False,False,2025-05-09 15:33:59.207866
15,4,1.0,0.0,0.714,0.805,Sidi_Bernoussi,False,False,2025-05-09 15:33:59.207866
15,4,0.7,0.0,0.27,0.258,Hay_Hassani,False,False,2025-05-09 15:33:59.207866
15,4,1.0,0.0,0.898,1.0,Ain_Sebaa,False,False,2025-05-09 15:33:59.207866
16,4,1.0,0.0,0.72,0.874,Centre_Ville,False,False,2025-05-09 16:33:59.207866
16,4,1.0,0.0,0.537,0.675,Maarif,False,False,2025-05-09 16:33:59.207866
16,4,1.0,0.0,0.382,0.539,Anfa,False,False,2025-05-09 16:33:59.207866
16,4,1.0,0.0,0.717,0.926,Sidi_Bernoussi,False,False,2025-05-09 16:33:59.207866
16,4,1.0,0.0,0.296,0.317,Hay_Hassani,False,False,2025-05-09 16:33:59.207866
16,4,0.7,0.0,0.889,0.873,Ain_Sebaa,False,False,2025-05-09 16:33:59.207866
17,4,0.7,0.0,0.703,0.883,Centre_Ville,False,False,2025-05-09 17:33:59.207866
17,4,1.0,0.0,0.515,0.877,Maarif,False,False,2025-05-09 17:33:59.207866
17,4,1.0,0.0,0.335,0.609,Anfa,False,False,2025-05-09 17:33:59.207866
17,4,1.0,0.3,0.686,1.0,Sidi_Bernoussi,False,False,2025-05-09 17:33:59.207866
17,4,1.0,0.0,0.32,0.544,Hay_Hassani,False,False,2025-05-09 17:33:59.207866
17,4,1.0,0.0,0.86,1.0,Ain_Sebaa,False,False,2025-05-09 17:33:59.207866
18,4,1.0,0.0,0.68,1.0,Centre_Ville,False,False,2025-05-09 18:33:59.207866
18,4,1.0,0.0,0.511,1.0,Maarif,False,False,2025-05-09 18:33:59.207866
18,4,0.7,0.0,0.358,0.581,Anfa,False,False,2025-05-09 18:33:59.207866
18,4,1.0,0.0,0.69,1.0,Sidi_Bernoussi,False,False,2025-05-09 18:33:59.207866
18,4,1.0,0.0,0.267,0.614,Hay_Hassani,False,False,2025-05-09 18:33:59.207866
18,4,0.7,0.0,0.875,1.0,Ain_Sebaa,False,False,2025-05-09 18:33:59.207866
19,4,1.0,0.0,0.727,1.0,Centre_Ville,False,False,2025-05-09 19:33:59.207866
19,4,0.7,0.0,0.524,0.589,Maarif,False,False,2025-05-09 19:33:59.207866
19,4,1.0,0.0,0.366,0.665,Anfa,False,False,2025-05-09 19:33:59.207866
19,4,1.0,0.0,0.688,1.0,Sidi_Bernoussi,False,False,2025-05-09 19:33:59.207866
19,4,1.0,0.0,0.249,0.475,Hay_Hassani,False,False,2025-05-09 19:33:59.207866
19,4,0.7,0.0,0.855,1.0,Ain_Sebaa,False,False,2025-05-09 19:33:59.207866
20,4,0.7,0.0,0.676,0.548,Centre_Ville,False,False,2025-05-09 20:33:59.207866
20,4,1.0,0.4,0.505,1.0,Maarif,False,False,2025-05-09 20:33:59.207866
20,4,1.0,0.0,0.342,0.477,Anfa,False,False,2025-05-09 20:33:59.207866
20,4,1.0,0.0,0.742,0.847,Sidi_Bernoussi,False,False,2025-05-09 20:33:59.207866
20,4,1.0,0.0,0.292,0.302,Hay_Hassani,False,False,2025-05-09 20:33:59.207866
20,4,1.0,0.0,0.897,1.0,Ain_Sebaa,False,False,2025-05-09 20:33:59.207866
21,4,1.0,0.0,0.71,0.759,Centre_Ville,False,False,2025-05-09 21:33:59.207866
21,4,0.7,0.0,0.536,0.464,Maarif,False,False,2025-05-09 21:33:59.207866
21,4,1.0,0.0,0.352,0.425,Anfa,False,False,2025-05-09 21:33:59.207866
21,4,1.0,0.0,0.72,0.686,Sidi_Bernoussi,False,False,2025-05-09 21:33:59.207866
21,4,0.7,0.0,0.265,0.257,Hay_Hassani,False,False,2025-05-09 21:33:59.207866
21,4,1.0,0.0,0.904,0.999,Ain_Sebaa,False,False,2025-05-09 21:33:59.207866
22,4,1.0,0.0,0.724,0.796,Centre_Ville,False,False,2025-05-09 22:33:59.207866
22,4,1.0,0.3,0.52,0.859,Maarif,False,False,2025-05-09 22:33:59.207866
22,4,1.0,0.6,0.379,1.0,Anfa,False,False,2025-05-09 22:33:59.207866
22,4,0.7,0.0,0.691,0.58,Sidi_Bernoussi,False,False,2025-05-09 22:33:59.207866
22,4,0.7,0.0,0.271,0.327,Hay_Hassani,False,False,2025-05-09 22:33:59.207866
22,4,1.0,0.0,0.872,0.914,Ain_Sebaa,False,False,2025-05-09 22:33:59.207866
23,4,1.0,0.4,0.706,0.391,Centre_Ville,False,False,2025-05-09 23:33:59.207866
23,4,0.7,0.0,0.52,0.11,Maarif,False,False,2025-05-09 23:33:59.207866
23,4,1.0,0.0,0.342,0.036,Anfa,False,False,2025-05-09 23:33:59.207866
23,4,1.0,0.0,0.706,0.0,Sidi_Bernoussi,False,False,2025-05-09 23:33:59.207866
23,4,1.0,0.0,0.305,0.046,Hay_Hassani,False,False,2025-05-09 23:33:59.207866
23,4,0.7,0.0,0.877,0.061,Ain_Sebaa,False,False,2025-05-09 23:33:59.207866
0,5,1.0,0.0,0.423,0.015,Centre_Ville,True,False,2025-05-10 00:33:59.207866
0,5,0.7,0.0,0.457,0.01,Maarif,True,False,2025-05-10 00:33:59.207866
0,5,0.7,0.0,0.337,0.055,Anfa,True,False,2025-05-10 00:33:59.207866
0,5,1.0,0.0,0.296,0.0,Sidi_Bernoussi,True,False,2025-05-10 00:33:59.207866
0,5,1.0,0.0,0.192,0.102,Hay_Hassani,True,False,2025-05-10 00:33:59.207866
0,5,1.0,0.0,0.287,0.164,Ain_Sebaa,True,False,2025-05-10 00:33:59.207866
1,5,1.0,0.0,0.445,0.125,Centre_Ville,True,False,2025-05-10 01:33:59.207866
1,5,1.0,0.0,0.455,0.11,Maarif,True,False,2025-05-10 01:33:59.207866
1,5,1.0,0.0,0.285,0.038,Anfa,True,False,2025-05-10 01:33:59.207866
1,5,1.0,0.0,0.263,0.014,Sidi_Bernoussi,True,False,2025-05-10 01:33:59.207866
1,5,1.0,0.0,0.233,0.017,Hay_Hassani,True,False,2025-05-10 01:33:59.207866
1,5,0.7,0.0,0.242,0.0,Ain_Sebaa,True,False,2025-05-10 01:33:59.207866
2,5,1.0,0.0,0.423,0.025,Centre_Ville,True,False,2025-05-10 02:33:59.207866
2,5,0.7,0.0,0.434,0.033,Maarif,True,False,2025-05-10 02:33:59.207866
2,5,1.0,0.0,0.285,0.076,Anfa,True,False,2025-05-10 02:33:59.207866
2,5,0.7,0.0,0.295,0.109,Sidi_Bernoussi,True,False,2025-05-10 02:33:59.207866
2,5,1.0,0.0,0.187,0.031,Hay_Hassani,True,False,2025-05-10 02:33:59.207866
2,5,0.7,0.0,0.272,0.049,Ain_Sebaa,True,False,2025-05-10 02:33:59.207866
3,5,1.0,0.0,0.458,0.092,Centre_Ville,True,False,2025-05-10 03:33:59.207866
3,5,1.0,0.0,0.4,0.026,Maarif,True,False,2025-05-10 03:33:59.207866
3,5,1.0,0.0,0.276,0.048,Anfa,True,False,2025-05-10 03:33:59.207866
3,5,1.0,0.0,0.295,0.036,Sidi_Bernoussi,True,False,2025-05-10 03:33:59.207866
3,5,0.7,0.0,0.222,0.036,Hay_Hassani,True,False,2025-05-10 03:33:59.207866
3,5,0.7,0.0,0.258,0.08,Ain_Sebaa,True,False,2025-05-10 03:33:59.207866
4,5,1.0,0.0,0.454,0.129,Centre_Ville,True,False,2025-05-10 04:33:59.207866
4,5,1.0,0.0,0.425,0.097,Maarif,True,False,2025-05-10 04:33:59.207866
4,5,1.0,0.0,0.335,0.0,Anfa,True,False,2025-05-10 04:33:59.207866
4,5,1.0,0.0,0.241,0.008,Sidi_Bernoussi,True,False,2025-05-10 04:33:59.207866
4,5,1.0,0.0,0.222,0.0,Hay_Hassani,True,False,2025-05-10 04:33:59.207866
4,5,0.7,0.0,0.26,0.011,Ain_Sebaa,True,False,2025-05-10 04:33:59.207866
5,5,1.0,0.0,0.442,0.016,Centre_Ville,True,False,2025-05-10 05:33:59.207866
5,5,1.0,0.0,0.461,0.12,Maarif,True,False,2025-05-10 05:33:59.207866
5,5,0.7,0.0,0.365,0.138,Anfa,True,False,2025-05-10 05:33:59.207866
5,5,1.0,0.0,0.246,0.144,Sidi_Bernoussi,True,False,2025-05-10 05:33:59.207866
5,5,0.7,0.0,0.189,0.06,Hay_Hassani,True,False,2025-05-10 05:33:59.207866
5,5,0.7,0.0,0.278,0.075,Ain_Sebaa,True,False,2025-05-10 05:33:59.207866
6,5,1.0,0.0,0.418,0.647,Centre_Ville,True,False,2025-05-10 06:33:59.207866
6,5,1.0,0.6,0.448,1.0,Maarif,True,False,2025-05-10 06:33:59.207866
6,5,1.0,0.0,0.293,0.316,Anfa,True,False,2025-05-10 06:33:59.207866
6,5,0.7,0.3,0.292,0.505,Sidi_Bernoussi,True,False,2025-05-10 06:33:59.207866
6,5,1.0,0.0,0.154,0.158,Hay_Hassani,True,False,2025-05-10 06:33:59.207866
6,5,1.0,0.0,0.268,0.376,Ain_Sebaa,True,False,2025-05-10 06:33:59.207866
7,5,1.0,0.0,0.417,0.764,Centre_Ville,True,False,2025-05-10 07:33:59.207866
7,5,0.7,0.0,0.392,0.566,Maarif,True,False,2025-05-10 07:33:59.207866
7,5,0.7,0.0,0.281,0.302,Anfa,True,False,2025-05-10 07:33:59.207866
7,5,0.7,0.0,0.317,0.28,Sidi_Bernoussi,True,False,2025-05-10 07:33:59.207866
7,5,1.0,0.0,0.185,0.249,Hay_Hassani,True,False,2025-05-10 07:33:59.207866
7,5,1.0,0.0,0.278,0.473,Ain_Sebaa,True,False,2025-05-10 07:33:59.207866
8,5,0.7,0.0,0.406,0.524,Centre_Ville,True,False,2025-05-10 08:33:59.207866
8,5,1.0,0.0,0.444,0.913,Maarif,True,False,2025-05-10 08:33:59.207866
8,5,1.0,0.0,0.329,0.544,Anfa,True,False,2025-05-10 08:33:59.207866
8,5,0.7,0.0,0.313,0.362,Sidi_Bernoussi,True,False,2025-05-10 08:33:59.207866
8,5,0.7,0.0,0.212,0.277,Hay_Hassani,True,False,2025-05-10 08:33:59.207866
8,5,1.0,0.0,0.244,0.519,Ain_Sebaa,True,False,2025-05-10 08:33:59.207866
9,5,0.7,0.0,0.444,0.568,Centre_Ville,True,False,2025-05-10 09:33:59.207866
9,5,0.7,0.0,0.418,0.419,Maarif,True,False,2025-05-10 09:33:59.207866
9,5,1.0,0.0,0.287,0.563,Anfa,True,False,2025-05-10 09:33:59.207866
9,5,0.7,0.0,0.288,0.237,Sidi_Bernoussi,True,False,2025-05-10 09:33:59.207866
9,5,1.0,0.0,0.21,0.406,Hay_Hassani,True,False,2025-05-10 09:33:59.207866
9,5,1.0,0.0,0.273,0.431,Ain_Sebaa,True,False,2025-05-10 09:33:59.207866
10,5,1.0,0.0,0.461,0.433,Centre_Ville,True,False,2025-05-10 10:33:59.207866
10,5,1.0,0.0,0.431,0.517,Maarif,True,False,2025-05-10 10:33:59.207866
10,5,0.7,0.0,0.315,0.211,Anfa,True,False,2025-05-10 10:33:59.207866
10,5,1.0,0.0,0.268,0.39,Sidi_Bernoussi,True,False,2025-05-10 10:33:59.207866
10,5,0.7,0.0,0.247,0.22,Hay_Hassani,True,False,2025-05-10 10:33:59.207866
10,5,0.7,0.0,0.257,0.156,Ain_Sebaa,True,False,2025-05-10 10:33:59.207866
11,5,0.7,0.0,0.419,0.34,Centre_Ville,True,False,2025-05-10 11:33:59.207866
11,5,1.0,0.0,0.423,0.617,Maarif,True,False,2025-05-10 11:33:59.207866
11,5,0.7,0.0,0.335,0.264,Anfa,True,False,2025-05-10 11:33:59.207866
11,5,1.0,0.6,0.286,0.966,Sidi_Bernoussi,True,False,2025-05-10 11:33:59.207866
11,5,0.7,0.0,0.229,0.163,Hay_Hassani,True,False,2025-05-10 11:33:59.207866
11,5,1.0,0.0,0.274,0.312,Ain_Sebaa,True,False,2025-05-10 11:33:59.207866
12,5,1.0,0.0,0.384,0.634,Centre_Ville,True,False,2025-05-10 12:33:59.207866
12,5,0.7,0.0,0.418,0.54,Maarif,True,False,2025-05-10 12:33:59.207866
12,5,0.7,0.0,0.333,0.274,Anfa,True,False,2025-05-10 12:33:59.207866
12,5,1.0,0.0,0.281,0.42,Sidi_Bernoussi,True,False,2025-05-10 12:33:59.207866
12,5,1.0,0.0,0.215,0.31,Hay_Hassani,True,False,2025-05-10 12:33:59.207866
12,5,1.0,0.0,0.218,0.269,Ain_Sebaa,True,False,2025-05-10 12:33:59.207866
13,5,1.0,0.0,0.414,0.526,Centre_Ville,True,False,2025-05-10 13:33:59.207866
13,5,1.0,0.0,0.441,0.61,Maarif,True,False,2025-05-10 13:33:59.207866
13,5,1.0,0.0,0.303,0.518,Anfa,True,False,2025-05-10 13:33:59.207866
13,5,1.0,0.0,0.276,0.311,Sidi_Bernoussi,True,False,2025-05-10 13:33:59.207866
13,5,1.0,0.0,0.205,0.262,Hay_Hassani,True,False,2025-05-10 13:33:59.207866
13,5,1.0,0.0,0.259,0.386,Ain_Sebaa,True,False,2025-05-10 13:33:59.207866
14,5,0.7,0.0,0.434,0.25,Centre_Ville,True,False,2025-05-10 14:33:59.207866
14,5,1.0,0.0,0.45,0.647,Maarif,True,False,2025-05-10 14:33:59.207866
14,5,0.7,0.0,0.28,0.367,Anfa,True,False,2025-05-10 14:33:59.207866
14,5,0.7,0.0,0.295,0.268,Sidi_Bernoussi,True,False,2025-05-10 14:33:59.207866
14,5,1.0,0.0,0.221,0.228,Hay_Hassani,True,False,2025-05-10 14:33:59.207866
14,5,0.7,0.0,0.263,0.285,Ain_Sebaa,True,False,2025-05-10 14:33:59.207866
15,5,1.0,0.0,0.398,0.575,Centre_Ville,True,False,2025-05-10 15:33:59.207866
15,5,1.0,0.0,0.393,0.559,Maarif,True,False,2025-05-10 15:33:59.207866
15,5,0.7,0.0,0.362,0.259,Anfa,True,False,2025-05-10 15:33:59.207866
15,5,1.0,0.0,0.293,0.357,Sidi_Bernoussi,True,False,2025-05-10 15:33:59.207866
15,5,1.0,0.0,0.221,0.365,Hay_Hassani,True,False,2025-05-10 15:33:59.207866
15,5,1.0,0.0,0.281,0.364,Ain_Sebaa,True,False,2025-05-10 15:33:59.207866
16,5,1.0,0.0,0.437,0.512,Centre_Ville,True,False,2025-05-10 16:33:59.207866
16,5,0.7,0.0,0.411,0.35,Maarif,True,False,2025-05-10 16:33:59.207866
16,5,1.0,0.0,0.317,0.474,Anfa,True,False,2025-05-10 16:33:59.207866
16,5,1.0,0.0,0.256,0.254,Sidi_Bernoussi,True,False,2025-05-10 16:33:59.207866
16,5,0.7,0.0,0.212,0.093,Hay_Hassani,True,False,2025-05-10 16:33:59.207866
16,5,1.0,0.6,0.262,0.994,Ain_Sebaa,True,False,2025-05-10 16:33:59.207866
17,5,1.0,0.0,0.426,0.709,Centre_Ville,True,False,2025-05-10 17:33:59.207866
17,5,1.0,0.0,0.443,0.852,Maarif,True,False,2025-05-10 17:33:59.207866
17,5,1.0,0.0,0.327,0.482,Anfa,True,False,2025-05-10 17:33:59.207866
17,5,1.0,0.0,0.309,0.505,Sidi_Bernoussi,True,False,2025-05-10 17:33:59.207866
17,5,1.0,0.0,0.196,0.317,Hay_Hassani,True,False,2025-05-10 17:33:59.207866
17,5,0.7,0.0,0.295,0.415,Ain_Sebaa,True,False,2025-05-10 17:33:59.207866
18,5,1.0,0.0,0.45,0.853,Centre_Ville,True,False,2025-05-10 18:33:59.207866
18,5,1.0,0.0,0.413,0.91,Maarif,True,False,2025-05-10 18:33:59.207866
18,5,1.0,0.0,0.365,0.585,Anfa,True,False,2025-05-10 18:33:59.207866
18,5,1.0,0.0,0.307,0.52,Sidi_Bernoussi,True,False,2025-05-10 18:33:59.207866
18,5,1.0,0.0,0.197,0.393,Hay_Hassani,True,False,2025-05-10 18:33:59.207866
18,5,1.0,0.0,0.23,0.615,Ain_Sebaa,True,False,2025-05-10 18:33:59.207866
19,5,1.0,0.0,0.434,0.717,Centre_Ville,True,False,2025-05-10 19:33:59.207866
19,5,1.0,0.0,0.49,0.758,Maarif,True,False,2025-05-10 19:33:59.207866
19,5,1.0,0.0,0.342,0.604,Anfa,True,False,2025-05-10 19:33:59.207866
19,5,1.0,0.0,0.278,0.522,Sidi_Bernoussi,True,False,2025-05-10 19:33:59.207866
19,5,1.0,0.0,0.216,0.323,Hay_Hassani,True,False,2025-05-10 19:33:59.207866
19,5,1.0,0.0,0.286,0.393,Ain_Sebaa,True,False,2025-05-10 19:33:59.207866
20,5,1.0,0.0,0.409,0.513,Centre_Ville,True,False,2025-05-10 20:33:59.207866
20,5,1.0,0.0,0.456,0.565,Maarif,True,False,2025-05-10 20:33:59.207866
20,5,1.0,0.0,0.316,0.413,Anfa,True,False,2025-05-10 20:33:59.207866
20,5,0.7,0.0,0.321,0.352,Sidi_Bernoussi,True,False,2025-05-10 20:33:59.207866
20,5,1.0,0.0,0.176,0.242,Hay_Hassani,True,False,2025-05-10 20:33:59.207866
20,5,1.0,0.0,0.285,0.332,Ain_Sebaa,True,False,2025-05-10 20:33:59.207866
21,5,0.7,0.0,0.372,0.384,Centre_Ville,True,False,2025-05-10 21:33:59.207866
21,5,0.7,0.0,0.454,0.368,Maarif,True,False,2025-05-10 21:33:59.207866
21,5,1.0,0.0,0.323,0.402,Anfa,True,False,2025-05-10 21:33:59.207866
21,5,1.0,0.0,0.302,0.263,Sidi_Bernoussi,True,False,2025-05-10 21:33:59.207866
21,5,1.0,0.0,0.21,0.15,Hay_Hassani,True,False,2025-05-10 21:33:59.207866
21,5,0.7,0.0,0.265,0.161,Ain_Sebaa,True,False,2025-05-10 21:33:59.207866
22,5,0.7,0.0,0.424,0.29,Centre_Ville,True,False,2025-05-10 22:33:59.207866
22,5,1.0,0.0,0.425,0.562,Maarif,True,False,2025-05-10 22:33:59.207866
22,5,0.7,0.0,0.336,0.231,Anfa,True,False,2025-05-10 22:33:59.207866
22,5,0.7,0.0,0.269,0.225,Sidi_Bernoussi,True,False,2025-05-10 22:33:59.207866
22,5,1.0,0.0,0.213,0.264,Hay_Hassani,True,False,2025-05-10 22:33:59.207866
22,5,1.0,0.0,0.264,0.28,Ain_Sebaa,True,False,2025-05-10 22:33:59.207866
23,5,0.7,0.4,0.416,0.438,Centre_Ville,True,False,2025-05-10 23:33:59.207866
23,5,1.0,0.0,0.442,0.105,Maarif,True,False,2025-05-10 23:33:59.207866
23,5,1.0,0.0,0.324,0.066,Anfa,True,False,2025-05-10 23:33:59.207866
23,5,0.7,0.0,0.279,0.061,Sidi_Bernoussi,True,False,2025-05-10 23:33:59.207866
23,5,1.0,0.0,0.199,0.058,Hay_Hassani,True,False,2025-05-10 23:33:59.207866
23,5,1.0,0.0,0.302,0.009,Ain_Sebaa,True,False,2025-05-10 23:33:59.207866
0,6,1.0,0.0,0.403,0.04,Centre_Ville,True,False,2025-05-11 00:33:59.207866
0,6,0.7,0.0,0.426,0.015,Maarif,True,False,2025-05-11 00:33:59.207866
0,6,1.0,0.0,0.293,0.149,Anfa,True,False,2025-05-11 00:33:59.207866
0,6,1.0,0.0,0.284,0.07,Sidi_Bernoussi,True,False,2025-05-11 00:33:59.207866
0,6,1.0,0.0,0.209,0.083,Hay_Hassani,True,False,2025-05-11 00:33:59.207866
0,6,0.7,0.0,0.244,0.001,Ain_Sebaa,True,False,2025-05-11 00:33:59.207866
1,6,1.0,0.0,0.431,0.108,Centre_Ville,True,False,2025-05-11 01:33:59.207866
1,6,1.0,0.0,0.417,0.047,Maarif,True,False,2025-05-11 01:33:59.207866
1,6,1.0,0.0,0.341,0.106,Anfa,True,False,2025-05-11 01:33:59.207866
1,6,1.0,0.0,0.29,0.06,Sidi_Bernoussi,True,False,2025-05-11 01:33:59.207866
1,6,1.0,0.0,0.175,0.0,Hay_Hassani,True,False,2025-05-11 01:33:59.207866
1,6,1.0,0.0,0.269,0.0,Ain_Sebaa,True,False,2025-05-11 01:33:59.207866
2,6,1.0,0.0,0.379,0.095,Centre_Ville,True,False,2025-05-11 02:33:59.207866
2,6,1.0,0.0,0.406,0.107,Maarif,True,False,2025-05-11 02:33:59.207866
2,6,1.0,0.0,0.322,0.006,Anfa,True,False,2025-05-11 02:33:59.207866
2,6,1.0,0.0,0.276,0.028,Sidi_Bernoussi,True,False,2025-05-11 02:33:59.207866
2,6,0.7,0.0,0.228,0.0,Hay_Hassani,True,False,2025-05-11 02:33:59.207866
2,6,1.0,0.0,0.266,0.026,Ain_Sebaa,True,False,2025-05-11 02:33:59.207866
3,6,1.0,0.0,0.414,0.03,Centre_Ville,True,False,2025-05-11 03:33:59.207866
3,6,1.0,0.0,0.449,0.044,Maarif,True,False,2025-05-11 03:33:59.207866
3,6,1.0,0.0,0.327,0.046,Anfa,True,False,2025-05-11 03:33:59.207866
3,6,1.0,0.0,0.293,0.016,Sidi_Bernoussi,True,False,2025-05-11 03:33:59.207866
3,6,1.0,0.0,0.163,0.029,Hay_Hassani,True,False,2025-05-11 03:33:59.207866
3,6,0.7,0.0,0.281,0.027,Ain_Sebaa,True,False,2025-05-11 03:33:59.207866
4,6,0.7,0.0,0.414,0.041,Centre_Ville,True,False,2025-05-11 04:33:59.207866
4,6,0.7,0.0,0.463,0.033,Maarif,True,False,2025-05-11 04:33:59.207866
4,6,1.0,0.0,0.303,0.032,Anfa,True,False,2025-05-11 04:33:59.207866
