hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level
0,5,0.7,0.0,0.28,0.035
0,5,1.0,0.0,0.21,0.001
0,5,1.0,0.0,0.229,0.004
1,5,0.7,0.0,0.44,0.101
1,5,1.0,0.0,0.453,0.07
1,5,1.0,0.0,0.326,0.123
1,5,1.0,0.0,0.269,0.081
1,5,1.0,0.0,0.189,0.031
1,5,1.0,0.0,0.284,0.069
2,5,0.7,0.0,0.451,0.096
2,5,0.7,0.0,0.439,0.029
2,5,1.0,0.0,0.318,0.135
2,5,0.7,0.0,0.271,0.017
2,5,0.7,0.0,0.187,0.0
2,5,0.7,0.0,0.249,0.0
3,5,0.7,0.0,0.44,0.06
3,5,0.7,0.0,0.4,0.087
3,5,1.0,0.0,0.341,0.0
3,5,1.0,0.0,0.292,0.043
3,5,1.0,0.0,0.205,0.102
3,5,1.0,0.0,0.277,0.0
4,5,1.0,0.0,0.42,0.145
4,5,1.0,0.0,0.407,0.042
4,5,1.0,0.0,0.339,0.131
4,5,1.0,0.0,0.316,0.054
4,5,1.0,0.0,0.21,0.0
4,5,1.0,0.0,0.258,0.069
5,5,1.0,0.0,0.428,0.096
5,5,1.0,0.0,0.424,0.004
5,5,1.0,0.0,0.289,0.042
5,5,0.7,0.0,0.267,0.075
5,5,0.7,0.0,0.228,0.027
5,5,1.0,0.0,0.258,0.124
6,5,1.0,0.0,0.432,0.716
6,5,1.0,0.0,0.441,0.777
6,5,0.7,0.0,0.347,0.444
6,5,1.0,0.0,0.26,0.511
6,5,1.0,0.0,0.209,0.491
6,5,1.0,0.0,0.283,0.434
7,5,1.0,0.0,0.427,0.531
7,5,1.0,0.0,0.439,0.526
7,5,0.7,0.6,0.359,0.895
7,5,1.0,0.0,0.268,0.346
7,5,0.7,0.3,0.224,0.428
7,5,1.0,0.0,0.282,0.407
8,5,1.0,0.0,0.427,0.685
8,5,1.0,0.0,0.418,0.702
8,5,1.0,0.0,0.342,0.587
8,5,1.0,0.0,0.303,0.431
8,5,1.0,0.0,0.184,0.357
8,5,0.7,0.0,0.275,0.363
9,5,1.0,0.0,0.435,0.64
9,5,1.0,0.0,0.437,0.578
9,5,1.0,0.0,0.286,0.427
9,5,0.7,0.0,0.297,0.232
9,5,1.0,0.0,0.202,0.143
9,5,1.0,0.0,0.242,0.379
10,5,1.0,0.0,0.424,0.41
10,5,0.7,0.0,0.428,0.293
10,5,1.0,0.0,0.346,0.392
10,5,1.0,0.0,0.277,0.272
10,5,0.7,0.0,0.198,0.186
10,5,0.7,0.0,0.266,0.191
11,5,1.0,0.0,0.419,0.397
11,5,1.0,0.0,0.449,0.365
11,5,1.0,0.0,0.298,0.383
11,5,0.7,0.0,0.273,0.189
11,5,1.0,0.0,0.205,0.212
11,5,1.0,0.0,0.228,0.177
12,5,1.0,0.0,0.436,0.409
12,5,1.0,0.0,0.462,0.607
12,5,0.7,0.0,0.305,0.305
12,5,0.7,0.0,0.25,0.312
12,5,1.0,0.0,0.168,0.29
12,5,1.0,0.0,0.269,0.223
13,5,1.0,0.0,0.437,0.494
13,5,0.7,0.0,0.442,0.348
13,5,1.0,0.0,0.331,0.348
13,5,1.0,0.0,0.285,0.289
13,5,1.0,0.0,0.204,0.27
13,5,1.0,0.0,0.257,0.33
14,5,1.0,0.0,0.409,0.511
14,5,1.0,0.0,0.467,0.537
14,5,1.0,0.0,0.326,0.386
14,5,0.7,0.0,0.277,0.256
14,5,1.0,0.0,0.204,0.216
14,5,1.0,0.0,0.259,0.251
15,5,1.0,0.0,0.421,0.401
15,5,0.7,0.0,0.411,0.338
15,5,1.0,0.0,0.321,0.322
15,5,1.0,0.0,0.31,0.229
15,5,0.7,0.0,0.22,0.179
15,5,0.7,0.0,0.293,0.158
16,5,1.0,0.0,0.429,0.493
16,5,1.0,0.0,0.428,0.479
16,5,1.0,0.0,0.333,0.396
16,5,0.7,0.0,0.28,0.128
16,5,1.0,0.0,0.185,0.122
16,5,0.7,0.0,0.269,0.182
17,5,1.0,0.0,0.435,1.0
17,5,1.0,0.0,0.433,1.0
17,5,1.0,0.0,0.299,0.968
17,5,0.7,0.0,0.292,0.502
17,5,0.7,0.0,0.237,0.349
17,5,1.0,0.0,0.261,0.7
18,5,0.7,0.0,0.423,1.0
18,5,1.0,0.0,0.445,1.0
18,5,1.0,0.0,0.319,1.0
18,5,1.0,0.0,0.255,0.979
18,5,1.0,0.0,0.194,0.611
18,5,1.0,0.0,0.242,0.817
19,5,0.7,0.0,0.386,0.749
19,5,1.0,0.0,0.432,1.0
19,5,1.0,0.0,0.325,0.894
19,5,1.0,0.0,0.277,0.741
19,5,1.0,0.0,0.205,0.496
19,5,1.0,0.0,0.274,0.716
20,5,1.0,0.0,0.401,0.811
20,5,0.7,0.0,0.437,0.614
20,5,1.0,0.0,0.307,0.602
20,5,1.0,0.0,0.266,0.61
20,5,1.0,0.0,0.191,0.386
20,5,1.0,0.0,0.249,0.528
21,5,1.0,0.4,0.431,0.801
21,5,1.0,0.0,0.437,0.392
21,5,1.0,0.0,0.33,0.308
21,5,1.0,0.0,0.281,0.237
21,5,1.0,0.0,0.185,0.193
21,5,1.0,0.4,0.238,0.557
22,5,1.0,0.0,0.423,0.428
22,5,1.0,0.0,0.41,0.386
22,5,0.7,0.4,0.318,0.483
22,5,0.7,0.0,0.275,0.124
22,5,1.0,0.0,0.224,0.137
22,5,0.7,0.0,0.296,0.127
23,5,0.7,0.0,0.423,0.06
23,5,1.0,0.0,0.435,0.14
23,5,1.0,0.0,0.336,0.04
23,5,1.0,0.0,0.283,0.0
23,5,0.7,0.0,0.229,0.021
23,5,1.0,0.0,0.262,0.005
0,6,1.0,0.0,0.382,0.12
0,6,1.0,0.0,0.437,0.055
0,6,1.0,0.0,0.311,0.061
0,6,1.0,0.0,0.239,0.072
0,6,1.0,0.0,0.217,0.0
0,6,1.0,0.0,0.223,0.076
1,6,1.0,0.0,0.453,0.0
1,6,1.0,0.0,0.411,0.097
1,6,0.7,0.0,0.326,0.07
1,6,1.0,0.0,0.273,0.104
1,6,0.7,0.0,0.204,0.031
1,6,1.0,0.0,0.26,0.033
2,6,1.0,0.0,0.428,0.08
2,6,1.0,0.0,0.463,0.015
2,6,1.0,0.0,0.3,0.018
2,6,1.0,0.0,0.295,0.021
2,6,0.7,0.6,0.186,0.636
2,6,1.0,0.0,0.251,0.114
3,6,1.0,0.0,0.449,0.103
3,6,0.7,0.0,0.416,0.03
3,6,1.0,0.0,0.34,0.037
3,6,0.7,0.0,0.278,0.059
3,6,1.0,0.0,0.193,0.0
3,6,0.7,0.0,0.237,0.076
4,6,1.0,0.0,0.428,0.054
4,6,0.7,0.0,0.425,0.049
4,6,1.0,0.0,0.344,0.034
4,6,1.0,0.0,0.27,0.105
4,6,1.0,0.0,0.176,0.049
4,6,1.0,0.0,0.273,0.063
5,6,1.0,0.0,0.444,0.059
5,6,1.0,0.0,0.427,0.138
5,6,0.7,0.0,0.336,0.048
5,6,1.0,0.0,0.291,0.023
5,6,0.7,0.0,0.181,0.063
5,6,1.0,0.0,0.266,0.09
6,6,1.0,0.0,0.457,0.739
6,6,0.7,0.0,0.457,0.521
6,6,0.7,0.0,0.304,0.309
6,6,1.0,0.0,0.245,0.522
6,6,0.7,0.0,0.212,0.217
6,6,1.0,0.0,0.254,0.504
7,6,1.0,0.0,0.442,0.522
7,6,1.0,0.0,0.461,0.64
7,6,1.0,0.0,0.351,0.389
7,6,1.0,0.0,0.282,0.319
7,6,0.7,0.0,0.186,0.221
7,6,1.0,0.0,0.266,0.302
8,6,1.0,0.0,0.374,0.546
8,6,0.7,0.0,0.455,0.462
8,6,0.7,0.0,0.319,0.369
8,6,0.7,0.0,0.272,0.305
8,6,1.0,0.0,0.2,0.354
8,6,1.0,0.0,0.261,0.437
9,6,1.0,0.0,0.411,0.506
9,6,1.0,0.0,0.434,0.558
9,6,1.0,0.0,0.317,0.43
9,6,0.7,0.0,0.287,0.231
9,6,0.7,0.0,0.215,0.257
9,6,1.0,0.0,0.258,0.321
10,6,1.0,0.0,0.424,0.376
10,6,1.0,0.0,0.435,0.499
10,6,1.0,0.0,0.36,0.323
10,6,1.0,0.0,0.3,0.28
10,6,1.0,0.0,0.21,0.157
10,6,1.0,0.0,0.293,0.233
11,6,1.0,0.0,0.428,0.306
11,6,1.0,0.0,0.395,0.516
11,6,1.0,0.0,0.316,0.36
11,6,1.0,0.0,0.27,0.286
11,6,1.0,0.0,0.189,0.184
11,6,0.7,0.0,0.263,0.205
12,6,1.0,0.0,0.396,0.504
12,6,1.0,0.0,0.47,0.435
12,6,1.0,0.0,0.353,0.362
12,6,1.0,0.0,0.274,0.238
12,6,0.7,0.0,0.174,0.146
12,6,1.0,0.0,0.24,0.356
13,6,0.7,0.0,0.384,0.335
13,6,1.0,0.0,0.466,0.458
13,6,1.0,0.0,0.353,0.363
13,6,1.0,0.0,0.325,0.35
13,6,0.7,0.0,0.221,0.256
13,6,1.0,0.0,0.245,0.241
14,6,0.7,0.0,0.39,0.319
14,6,1.0,0.0,0.398,0.398
14,6,1.0,0.0,0.336,0.303
14,6,0.7,0.0,0.276,0.195
14,6,1.0,0.0,0.213,0.268
14,6,0.7,0.0,0.251,0.237
15,6,0.7,0.0,0.421,0.318
15,6,1.0,0.0,0.407,0.549
15,6,1.0,0.0,0.312,0.369
15,6,1.0,0.0,0.312,0.223
15,6,1.0,0.0,0.212,0.262
15,6,1.0,0.0,0.263,0.304
16,6,1.0,0.0,0.4,0.545
16,6,1.0,0.0,0.424,0.493
16,6,1.0,0.0,0.319,0.364
16,6,1.0,0.0,0.265,0.332
16,6,1.0,0.0,0.19,0.221
16,6,1.0,0.0,0.314,0.275
17,6,1.0,0.0,0.395,1.0
17,6,1.0,0.0,0.431,1.0
17,6,1.0,0.0,0.309,0.931
17,6,1.0,0.0,0.274,0.78
17,6,1.0,0.3,0.21,0.825
17,6,1.0,0.0,0.264,0.733
18,6,0.7,0.0,0.47,0.972
18,6,1.0,0.0,0.476,1.0
18,6,0.7,0.0,0.334,0.782
18,6,0.7,0.3,0.281,0.974
18,6,1.0,0.0,0.169,0.691
18,6,1.0,0.0,0.276,0.907
19,6,1.0,0.0,0.405,1.0
19,6,1.0,0.0,0.414,1.0
19,6,1.0,0.0,0.334,0.888
19,6,1.0,0.0,0.303,0.787
19,6,1.0,0.0,0.208,0.569
19,6,1.0,0.0,0.239,0.681
20,6,1.0,0.0,0.445,0.799
20,6,1.0,0.0,0.418,0.878
20,6,1.0,0.0,0.341,0.651
20,6,0.7,0.0,0.277,0.525
20,6,0.7,0.0,0.209,0.272
20,6,0.7,0.0,0.302,0.348
21,6,1.0,0.0,0.459,0.354
21,6,1.0,0.0,0.447,0.365
21,6,0.7,0.0,0.323,0.189
21,6,1.0,0.0,0.287,0.324
21,6,1.0,0.0,0.209,0.249
21,6,1.0,0.0,0.271,0.283
22,6,1.0,0.0,0.456,0.433
22,6,1.0,0.0,0.437,0.405
22,6,1.0,0.0,0.321,0.349
22,6,1.0,0.0,0.27,0.305
22,6,1.0,0.0,0.21,0.205
22,6,1.0,0.0,0.246,0.228
23,6,1.0,0.0,0.414,0.022
23,6,1.0,0.0,0.401,0.007
23,6,1.0,0.4,0.359,0.46
23,6,0.7,0.0,0.289,0.0
23,6,1.0,0.0,0.201,0.004
23,6,1.0,0.0,0.259,0.035
0,0,1.0,0.0,0.684,0.189
0,0,1.0,0.0,0.539,0.052
0,0,1.0,0.0,0.364,0.053
0,0,1.0,0.0,0.737,0.127
0,0,0.7,0.0,0.285,0.029
0,0,1.0,0.0,0.873,0.139
1,0,1.0,0.0,0.699,0.062
1,0,0.7,0.0,0.527,0.024
1,0,1.0,0.0,0.364,0.036
1,0,0.7,0.0,0.728,0.025
1,0,1.0,0.0,0.265,0.038
1,0,1.0,0.0,0.861,0.105
2,0,1.0,0.0,0.707,0.235
2,0,1.0,0.0,0.553,0.109
2,0,0.7,0.0,0.382,0.019
2,0,1.0,0.0,0.673,0.141
2,0,1.0,0.0,0.342,0.083
2,0,1.0,0.6,0.904,0.839
3,0,1.0,0.0,0.67,0.105
3,0,1.0,0.0,0.578,0.061
3,0,0.7,0.0,0.33,0.101
3,0,1.0,0.0,0.683,0.136
3,0,0.7,0.0,0.286,0.072
3,0,1.0,0.0,0.898,0.187
4,0,1.0,0.0,0.724,0.116
4,0,0.7,0.0,0.583,0.04
4,0,1.0,0.0,0.376,0.042
4,0,1.0,0.0,0.732,0.013
4,0,1.0,0.0,0.288,0.0
4,0,1.0,0.0,0.86,0.198
5,0,1.0,0.0,0.693,0.175
5,0,1.0,0.0,0.524,0.109
5,0,1.0,0.0,0.373,0.075
5,0,1.0,0.0,0.677,0.11
5,0,1.0,0.0,0.308,0.069
5,0,0.7,0.0,0.897,0.119
6,0,1.0,0.0,0.675,0.937
6,0,1.0,0.0,0.55,0.706
6,0,0.7,0.0,0.367,0.333
6,0,1.0,0.0,0.656,0.832
6,0,0.7,0.0,0.276,0.303
6,0,0.7,0.0,0.888,0.81
7,0,1.0,0.0,0.702,1.0
7,0,0.7,0.0,0.571,0.645
7,0,1.0,0.0,0.393,0.559
7,0,1.0,0.0,0.682,1.0
7,0,0.7,0.0,0.315,0.375
7,0,1.0,0.0,0.881,1.0
8,0,0.7,0.0,0.672,1.0
8,0,1.0,0.0,0.518,0.997
8,0,1.0,0.0,0.373,0.821
8,0,0.7,0.0,0.687,0.964
8,0,0.7,0.0,0.296,0.447
8,0,1.0,0.0,0.86,1.0
9,0,1.0,0.0,0.668,1.0
9,0,1.0,0.0,0.576,0.845
9,0,1.0,0.0,0.362,0.554
9,0,0.7,0.0,0.697,0.778
9,0,1.0,0.0,0.264,0.471
9,0,1.0,0.0,0.922,1.0
10,0,1.0,0.0,0.703,0.956
10,0,1.0,0.0,0.555,0.721
10,0,0.7,0.0,0.36,0.389
10,0,1.0,0.0,0.73,0.924
10,0,0.7,0.0,0.318,0.237
10,0,1.0,0.0,0.934,1.0
11,0,1.0,0.0,0.7,0.883
11,0,1.0,0.0,0.559,0.66
11,0,1.0,0.0,0.348,0.425
11,0,1.0,0.0,0.689,0.887
11,0,1.0,0.0,0.29,0.261
11,0,1.0,0.0,0.855,1.0
12,0,1.0,0.0,0.686,1.0
12,0,1.0,0.0,0.503,0.698
12,0,1.0,0.0,0.339,0.538
12,0,1.0,0.0,0.688,0.983
12,0,1.0,0.0,0.261,0.345
12,0,1.0,0.0,0.9,1.0
13,0,1.0,0.0,0.727,0.974
13,0,1.0,0.0,0.561,0.823
13,0,0.7,0.0,0.391,0.25
13,0,1.0,0.0,0.733,1.0
13,0,0.7,0.0,0.278,0.173
13,0,0.7,0.0,0.864,0.91
14,0,1.0,0.0,0.689,0.965
14,0,1.0,0.0,0.541,0.742
14,0,0.7,0.0,0.349,0.294
14,0,0.7,0.0,0.751,0.743
14,0,0.7,0.0,0.291,0.213
14,0,1.0,0.0,0.863,1.0
15,0,0.7,0.0,0.683,0.619
15,0,0.7,0.0,0.551,0.488
15,0,0.7,0.3,0.343,0.704
15,0,1.0,0.0,0.74,0.9
15,0,1.0,0.0,0.253,0.333
15,0,0.7,0.0,0.894,0.757
16,0,1.0,0.0,0.655,0.893
16,0,1.0,0.0,0.569,0.717
16,0,1.0,0.0,0.347,0.43
16,0,0.7,0.0,0.741,0.712
16,0,0.7,0.0,0.272,0.318
16,0,1.0,0.6,0.884,1.0
17,0,1.0,0.0,0.685,1.0
17,0,1.0,0.0,0.542,0.92
17,0,1.0,0.0,0.366,0.718
17,0,1.0,0.0,0.692,1.0
17,0,1.0,0.0,0.281,0.453
17,0,1.0,0.0,0.876,1.0
18,0,0.7,0.0,0.724,1.0
18,0,0.7,0.0,0.536,0.85
18,0,1.0,0.0,0.348,0.802
18,0,1.0,0.0,0.699,1.0
18,0,1.0,0.0,0.294,0.617
18,0,1.0,0.0,0.889,1.0
19,0,0.7,0.0,0.714,0.856
19,0,1.0,0.0,0.537,0.912
19,0,1.0,0.6,0.358,1.0
19,0,1.0,0.0,0.72,1.0
19,0,1.0,0.0,0.264,0.473
19,0,1.0,0.0,0.926,1.0
20,0,0.7,0.0,0.718,0.595
20,0,1.0,0.0,0.544,0.72
20,0,1.0,0.0,0.348,0.447
20,0,1.0,0.0,0.668,0.955
20,0,0.7,0.0,0.293,0.264
20,0,0.7,0.0,0.881,0.779
21,0,1.0,0.0,0.694,0.798
21,0,1.0,0.0,0.561,0.57
21,0,0.7,0.0,0.372,0.268
21,0,0.7,0.0,0.712,0.473
21,0,1.0,0.0,0.308,0.371
21,0,1.0,0.0,0.893,0.975
22,0,0.7,0.0,0.666,0.497
22,0,1.0,0.0,0.561,0.622
22,0,0.7,0.4,0.365,0.695
22,0,1.0,0.0,0.717,0.783
22,0,0.7,0.0,0.298,0.301
22,0,0.7,0.0,0.89,0.728
23,0,1.0,0.0,0.703,0.057
23,0,1.0,0.0,0.535,0.142
23,0,0.7,0.0,0.353,0.013
23,0,1.0,0.0,0.694,0.091
23,0,1.0,0.0,0.299,0.015
23,0,1.0,0.0,0.842,0.124
0,1,1.0,0.6,0.694,0.709
0,1,1.0,0.0,0.569,0.123
0,1,1.0,0.0,0.403,0.079
0,1,1.0,0.0,0.684,0.108
0,1,1.0,0.0,0.27,0.05
0,1,1.0,0.0,0.862,0.223
1,1,1.0,0.0,0.672,0.151
1,1,1.0,0.0,0.565,0.217
1,1,1.0,0.0,0.348,0.097
1,1,1.0,0.0,0.708,0.143
1,1,1.0,0.0,0.294,0.108
1,1,1.0,0.0,0.911,0.151
2,1,1.0,0.0,0.685,0.092
2,1,0.7,0.0,0.525,0.074
2,1,0.7,0.0,0.344,0.054
2,1,1.0,0.0,0.678,0.143
2,1,1.0,0.0,0.245,0.0
2,1,1.0,0.0,0.884,0.036
3,1,0.7,0.0,0.693,0.087
3,1,1.0,0.0,0.522,0.09
3,1,1.0,0.0,0.377,0.11
3,1,1.0,0.0,0.722,0.152
3,1,1.0,0.0,0.3,0.114
3,1,1.0,0.0,0.886,0.214
4,1,1.0,0.0,0.702,0.065
4,1,1.0,0.0,0.554,0.1
4,1,0.7,0.0,0.369,0.0
4,1,1.0,0.0,0.702,0.179
4,1,1.0,0.0,0.3,0.0
4,1,1.0,0.0,0.86,0.125
5,1,1.0,0.0,0.679,0.151
5,1,0.7,0.0,0.567,0.151
5,1,0.7,0.0,0.367,0.056
5,1,1.0,0.0,0.717,0.079
5,1,1.0,0.0,0.26,0.0
5,1,1.0,0.0,0.873,0.175
6,1,1.0,0.0,0.752,0.869
6,1,0.7,0.0,0.566,0.546
6,1,0.7,0.0,0.363,0.401
6,1,0.7,0.0,0.725,0.584
6,1,0.7,0.0,0.27,0.098
6,1,0.7,0.0,0.857,0.784
7,1,0.7,0.0,0.737,0.768
7,1,1.0,0.0,0.57,0.905
7,1,0.7,0.0,0.391,0.487
7,1,1.0,0.0,0.737,1.0
7,1,1.0,0.0,0.288,0.388
7,1,1.0,0.0,0.886,1.0
8,1,0.7,0.0,0.682,0.968
8,1,0.7,0.0,0.541,0.808
8,1,0.7,0.0,0.34,0.568
8,1,1.0,0.0,0.663,1.0
8,1,0.7,0.0,0.271,0.368
8,1,1.0,0.0,0.851,1.0
9,1,1.0,0.0,0.72,1.0
9,1,0.7,0.0,0.517,0.643
9,1,1.0,0.0,0.379,0.633
9,1,1.0,0.0,0.727,1.0
9,1,1.0,0.0,0.298,0.47
9,1,0.7,0.0,0.897,1.0
10,1,1.0,0.0,0.725,0.957
10,1,1.0,0.0,0.555,0.689
10,1,1.0,0.0,0.345,0.394
10,1,1.0,0.0,0.697,0.947
10,1,1.0,0.0,0.268,0.322
10,1,0.7,0.0,0.837,0.75
11,1,0.7,0.0,0.679,0.589
11,1,1.0,0.0,0.495,0.705
11,1,1.0,0.0,0.358,0.441
11,1,0.7,0.0,0.674,0.563
11,1,1.0,0.0,0.287,0.361
11,1,1.0,0.0,0.897,1.0
12,1,1.0,0.0,0.743,1.0
12,1,1.0,0.0,0.558,0.718
12,1,1.0,0.0,0.391,0.501
12,1,1.0,0.0,0.709,0.946
12,1,1.0,0.0,0.285,0.403
12,1,1.0,0.0,0.853,1.0
13,1,0.7,0.0,0.721,0.762
13,1,1.0,0.0,0.582,0.686
13,1,0.7,0.0,0.356,0.324
13,1,1.0,0.0,0.706,0.968
13,1,1.0,0.0,0.301,0.416
13,1,1.0,0.0,0.876,1.0
14,1,1.0,0.0,0.705,1.0
14,1,1.0,0.0,0.519,0.747
14,1,1.0,0.0,0.372,0.483
14,1,1.0,0.0,0.694,1.0
14,1,1.0,0.0,0.301,0.402
14,1,0.7,0.0,0.931,0.827
15,1,1.0,0.0,0.685,0.897
15,1,1.0,0.0,0.505,0.616
15,1,1.0,0.0,0.345,0.365
15,1,1.0,0.0,0.692,0.853
15,1,1.0,0.6,0.295,0.954
15,1,1.0,0.0,0.841,1.0
16,1,1.0,0.0,0.74,0.978
16,1,0.7,0.0,0.579,0.476
16,1,0.7,0.0,0.339,0.325
16,1,1.0,0.0,0.69,0.909
16,1,1.0,0.0,0.288,0.378
16,1,0.7,0.0,0.872,0.781
17,1,0.7,0.0,0.694,0.814
17,1,0.7,0.0,0.55,0.65
17,1,1.0,0.0,0.362,0.608
17,1,1.0,0.0,0.701,1.0
17,1,1.0,0.0,0.283,0.443
17,1,1.0,0.0,0.872,1.0
18,1,1.0,0.0,0.708,1.0
18,1,1.0,0.0,0.521,1.0
18,1,1.0,0.0,0.374,0.716
18,1,1.0,0.0,0.694,1.0
18,1,1.0,0.0,0.274,0.69
18,1,0.7,0.0,0.883,1.0
19,1,1.0,0.0,0.701,1.0
19,1,1.0,0.0,0.574,0.96
19,1,1.0,0.0,0.339,0.675
19,1,1.0,0.0,0.695,1.0
19,1,1.0,0.0,0.304,0.471
19,1,0.7,0.0,0.862,1.0
20,1,0.7,0.0,0.697,0.616
20,1,1.0,0.0,0.506,0.661
20,1,1.0,0.4,0.35,0.755
20,1,1.0,0.0,0.654,0.828
20,1,1.0,0.0,0.29,0.404
20,1,0.7,0.0,0.897,0.728
21,1,0.7,0.0,0.679,0.406
21,1,1.0,0.4,0.551,1.0
21,1,1.0,0.0,0.39,0.392
21,1,0.7,0.0,0.674,0.588
21,1,0.7,0.0,0.275,0.211
21,1,1.0,0.0,0.869,0.934
22,1,0.7,0.0,0.709,0.584
22,1,0.7,0.0,0.543,0.423
22,1,0.7,0.4,0.332,0.642
22,1,1.0,0.0,0.741,0.835
22,1,0.7,0.0,0.272,0.135
22,1,1.0,0.0,0.861,1.0
23,1,1.0,0.0,0.756,0.0
23,1,0.7,0.0,0.536,0.081
23,1,1.0,0.0,0.359,0.011
23,1,1.0,0.0,0.735,0.173
23,1,0.7,0.0,0.27,0.088
23,1,1.0,0.0,0.902,0.201
0,2,1.0,0.0,0.7,0.094
0,2,0.7,0.0,0.544,0.0
0,2,1.0,0.0,0.363,0.006
0,2,1.0,0.0,0.709,0.046
0,2,1.0,0.0,0.295,0.064
0,2,1.0,0.0,0.913,0.139
1,2,1.0,0.0,0.716,0.168
1,2,1.0,0.0,0.527,0.056
1,2,0.7,0.0,0.387,0.0
1,2,1.0,0.0,0.703,0.15
1,2,1.0,0.0,0.268,0.0
1,2,1.0,0.0,0.908,0.15
2,2,1.0,0.0,0.704,0.149
2,2,1.0,0.0,0.548,0.126
2,2,0.7,0.0,0.351,0.054
2,2,0.7,0.0,0.691,0.068
2,2,1.0,0.0,0.298,0.03
2,2,1.0,0.0,0.867,0.163
3,2,1.0,0.0,0.679,0.173
3,2,1.0,0.0,0.504,0.072
3,2,1.0,0.0,0.391,0.0
3,2,0.7,0.0,0.712,0.109
3,2,1.0,0.0,0.311,0.046
3,2,1.0,0.0,0.866,0.203
4,2,0.7,0.0,0.711,0.084
4,2,1.0,0.0,0.523,0.079
4,2,1.0,0.0,0.35,0.058
4,2,1.0,0.0,0.663,0.024
4,2,0.7,0.0,0.282,0.0
4,2,1.0,0.0,0.87,0.171
5,2,0.7,0.0,0.69,0.18
5,2,0.7,0.0,0.544,0.017
5,2,1.0,0.0,0.331,0.06
5,2,1.0,0.0,0.743,0.083
5,2,1.0,0.0,0.257,0.059
5,2,1.0,0.3,0.936,0.481
6,2,1.0,0.0,0.753,0.916
6,2,1.0,0.0,0.552,0.776
6,2,0.7,0.0,0.371,0.337
6,2,1.0,0.0,0.689,0.85
6,2,0.7,0.0,0.261,0.162
6,2,0.7,0.0,0.876,0.78
7,2,1.0,0.6,0.74,1.0
7,2,0.7,0.0,0.523,0.786
7,2,1.0,0.6,0.33,1.0
7,2,1.0,0.0,0.673,1.0
7,2,1.0,0.0,0.271,0.368
7,2,0.7,0.0,0.908,1.0
8,2,1.0,0.0,0.709,1.0
8,2,0.7,0.0,0.585,0.773
8,2,1.0,0.0,0.363,0.765
8,2,1.0,0.0,0.715,1.0
8,2,1.0,0.0,0.271,0.619
8,2,0.7,0.0,0.863,1.0
9,2,1.0,0.0,0.676,1.0
9,2,1.0,0.0,0.52,0.935
9,2,1.0,0.0,0.385,0.59
9,2,0.7,0.0,0.718,0.844
9,2,1.0,0.0,0.283,0.465
9,2,1.0,0.0,0.881,1.0
10,2,1.0,0.0,0.707,0.922
10,2,1.0,0.0,0.543,0.645
10,2,1.0,0.0,0.382,0.389
10,2,1.0,0.0,0.666,0.903
10,2,1.0,0.0,0.256,0.364
10,2,1.0,0.0,0.866,1.0
11,2,1.0,0.0,0.678,0.923
11,2,1.0,0.0,0.558,0.62
11,2,1.0,0.0,0.354,0.441
11,2,1.0,0.0,0.689,0.856
11,2,0.7,0.0,0.289,0.26
11,2,1.0,0.0,0.89,1.0
12,2,1.0,0.0,0.715,1.0
12,2,1.0,0.0,0.53,0.71
12,2,1.0,0.0,0.34,0.514
12,2,1.0,0.0,0.676,0.908
12,2,0.7,0.0,0.29,0.254
12,2,1.0,0.0,0.835,1.0
13,2,1.0,0.0,0.689,1.0
13,2,0.7,0.0,0.561,0.645
13,2,0.7,0.0,0.36,0.364
13,2,1.0,0.0,0.727,0.911
13,2,1.0,0.0,0.271,0.44
13,2,1.0,0.0,0.869,1.0
14,2,1.0,0.0,0.7,0.905
14,2,0.7,0.0,0.58,0.564
14,2,0.7,0.0,0.38,0.291
14,2,1.0,0.0,0.7,1.0
14,2,1.0,0.0,0.278,0.312
14,2,1.0,0.0,0.865,1.0
15,2,1.0,0.0,0.704,0.845
15,2,1.0,0.0,0.548,0.593
15,2,0.7,0.0,0.343,0.24
15,2,1.0,0.0,0.694,0.845
15,2,1.0,0.0,0.299,0.292
15,2,1.0,0.0,0.899,1.0
16,2,0.7,0.0,0.707,0.594
16,2,1.0,0.0,0.526,0.726
16,2,1.0,0.3,0.355,0.777
16,2,1.0,0.0,0.683,0.839
16,2,1.0,0.0,0.28,0.397
16,2,1.0,0.0,0.897,1.0
17,2,1.0,0.0,0.672,1.0
17,2,1.0,0.3,0.522,1.0
17,2,0.7,0.0,0.357,0.468
17,2,1.0,0.0,0.734,1.0
17,2,0.7,0.0,0.304,0.283
17,2,0.7,0.0,0.915,1.0
18,2,1.0,0.0,0.673,1.0
18,2,0.7,0.0,0.575,0.783
18,2,0.7,0.0,0.311,0.542
18,2,1.0,0.0,0.674,1.0
18,2,1.0,0.0,0.292,0.549
18,2,1.0,0.3,0.892,1.0
19,2,0.7,0.0,0.724,0.872
19,2,1.0,0.0,0.554,1.0
19,2,1.0,0.4,0.361,1.0
19,2,1.0,0.0,0.706,1.0
19,2,1.0,0.0,0.324,0.559
19,2,1.0,0.0,0.884,1.0
20,2,1.0,0.4,0.719,1.0
20,2,0.7,0.0,0.549,0.453
20,2,1.0,0.0,0.34,0.43
20,2,0.7,0.0,0.682,0.645
20,2,1.0,0.0,0.271,0.298
